time	V(AC_OUT_N)*Id(M3)+V(N009)*Ig(M3)
1.592003097344637e+000	-4.574112e-005
1.592055954487495e+000	-4.305792e-005
1.592108811630352e+000	-4.047334e-005
1.592161668773210e+000	-3.798728e-005
1.592214525916067e+000	-3.559953e-005
1.592267383058925e+000	-3.330930e-005
1.592320240201782e+000	-3.111323e-005
1.592373097344640e+000	-2.901101e-005
1.592425954487497e+000	-2.700218e-005
1.592478811630355e+000	-2.508616e-005
1.592531668773212e+000	-2.326226e-005
1.592584525916070e+000	-2.152966e-005
1.592633097344641e+000	-2.001551e-005
1.592681668773213e+000	-1.857258e-005
1.592730240201785e+000	-1.720019e-005
1.592778811630357e+000	-1.589760e-005
1.592827383058928e+000	-1.466397e-005
1.592875954487500e+000	-1.349836e-005
1.592924525916072e+000	-1.239977e-005
1.592963097344644e+000	-1.157238e-005
1.593001668773215e+000	-1.078312e-005
1.593040240201787e+000	-1.003150e-005
1.593078811630359e+000	-9.316997e-006
1.593117383058930e+000	-8.639056e-006
1.593155954487502e+000	-7.997091e-006
1.593194525916074e+000	-7.390480e-006
1.593224525916074e+000	-6.941031e-006
1.593254525916074e+000	-6.511292e-006
1.593274525916074e+000	-6.235510e-006
1.593294525916074e+000	-5.968130e-006
1.593324525916074e+000	-5.582495e-006
1.593365954487503e+000	-5.080900e-006
1.593407383058932e+000	-4.611164e-006
1.593448811630361e+000	-4.172558e-006
1.593490240201790e+000	-3.764318e-006
1.593531668773219e+000	-3.385641e-006
1.593573097344648e+000	-3.035690e-006
1.593614525916076e+000	-2.713594e-006
1.593668811630362e+000	-2.330878e-006
1.593723097344649e+000	-1.986150e-006
1.593777383058935e+000	-1.677852e-006
1.593831668773221e+000	-1.404346e-006
1.593885954487507e+000	-1.163914e-006
1.593940240201793e+000	-9.547613e-007
1.593994525916079e+000	-7.750138e-007
1.594034525916079e+000	-6.577885e-007
1.594074525916079e+000	-5.523523e-007
1.594114525916080e+000	-4.581845e-007
1.594154525916080e+000	-3.747501e-007
1.594194525916080e+000	-3.015006e-007
1.594234525916080e+000	-2.378734e-007
1.594274525916081e+000	-1.832924e-007
1.594303097344652e+000	-1.488212e-007
1.594331668773224e+000	-1.179002e-007
1.594360240201796e+000	-9.037378e-008
1.594388811630367e+000	-6.608462e-008
1.594417383058939e+000	-4.487370e-008
1.594445954487510e+000	-2.658034e-008
1.594474525916082e+000	-1.104216e-008
1.594494525916082e+000	-1.548089e-009
1.594504525916082e+000	2.767909e-009
1.594514525916082e+000	6.806637e-009
1.594524525916082e+000	1.057552e-008
1.594534525916082e+000	1.408183e-008
1.594544525916082e+000	1.733277e-008
1.594554525916083e+000	2.033539e-008
1.594564525916083e+000	2.309661e-008
1.594574525916083e+000	2.562326e-008
1.594594525916083e+000	2.999951e-008
1.594614525916083e+000	3.351621e-008
1.594634525916083e+000	3.622339e-008
1.594664525916083e+000	3.887061e-008
1.594694525916083e+000	3.995661e-008
1.594724525916084e+000	3.962438e-008
1.594754525916084e+000	3.801054e-008
1.594784525916084e+000	3.525238e-008
1.594814525916084e+000	3.149788e-008
1.594844525916084e+000	2.691448e-008
1.594875954487513e+000	2.137344e-008
1.594907383058942e+000	1.543723e-008
1.594938811630371e+000	9.249246e-009
1.594970240201800e+000	2.954529e-009
1.595001668773228e+000	-3.300222e-009
1.595033097344657e+000	-9.366660e-009
1.595064525916086e+000	-1.509479e-008
1.595097383058943e+000	-2.072247e-008
1.595130240201801e+000	-2.581700e-008
1.595163097344658e+000	-3.022447e-008
1.595195954487515e+000	-3.379203e-008
1.595228811630373e+000	-3.636789e-008
1.595261668773230e+000	-3.780130e-008
1.595294525916087e+000	-3.794258e-008
1.595324525916088e+000	-3.663947e-008
1.595344525916088e+000	-3.495968e-008
1.595364525916088e+000	-3.257345e-008
1.595384525916088e+000	-2.943042e-008
1.595394525916088e+000	-2.755908e-008
1.595404525916088e+000	-2.547918e-008
1.595414525916088e+000	-2.318411e-008
1.595424525916088e+000	-2.066717e-008
1.595434525916088e+000	-1.792161e-008
1.595444525916088e+000	-1.494055e-008
1.595454525916088e+000	-1.171704e-008
1.595464525916088e+000	-8.244037e-009
1.595474525916089e+000	-4.514373e-009
1.595484525916089e+000	-5.207968e-010
1.595504525916089e+000	8.287681e-009
1.595524525916089e+000	1.824169e-008
1.595544525916089e+000	2.940339e-008
1.595574525916089e+000	4.855119e-008
1.595604525916089e+000	7.078618e-008
1.595634525916090e+000	9.634432e-008
1.595670240201804e+000	1.311007e-007
1.595705954487519e+000	1.716821e-007
1.595741668773233e+000	2.184575e-007
1.595777383058948e+000	2.717894e-007
1.595813097344662e+000	3.320336e-007
1.595848811630377e+000	3.995394e-007
1.595884525916091e+000	4.746494e-007
1.595933097344663e+000	5.900277e-007
1.595981668773235e+000	7.242523e-007
1.596030240201807e+000	8.785525e-007
1.596078811630378e+000	1.054116e-006
1.596127383058950e+000	1.252086e-006
1.596175954487522e+000	1.473567e-006
1.596224525916093e+000	1.719619e-006
1.596293097344665e+000	2.112937e-006
1.596361668773237e+000	2.573019e-006
1.596430240201809e+000	3.104012e-006
1.596498811630381e+000	3.709806e-006
1.596567383058953e+000	4.394038e-006
1.596635954487525e+000	5.160086e-006
1.596704525916097e+000	6.011077e-006
1.596811668773240e+000	7.527363e-006
1.596918811630384e+000	9.321024e-006
1.597025954487527e+000	1.140670e-005
1.597133097344671e+000	1.379700e-005
1.597240240201814e+000	1.650253e-005
1.597347383058958e+000	1.953187e-005
1.597454525916102e+000	2.289160e-005
1.597564525916102e+000	2.673416e-005
1.597674525916103e+000	3.098658e-005
1.597784525916104e+000	3.565503e-005
1.597894525916104e+000	4.074344e-005
1.598004525916105e+000	4.625355e-005
1.598114525916106e+000	5.218489e-005
1.598224525916107e+000	5.853474e-005
1.598260240201821e+000	6.069170e-005
1.598295954487536e+000	6.289355e-005
1.598331668773250e+000	6.514012e-005
1.598367383058965e+000	6.743126e-005
1.598403097344679e+000	6.976675e-005
1.598438811630394e+000	7.214639e-005
1.598474525916108e+000	7.456992e-005
1.598504525916108e+000	7.663937e-005
1.598514525916108e+000	7.733599e-005
1.598524525916109e+000	7.803600e-005
1.598534525916109e+000	7.873939e-005
1.598544525916109e+000	7.944615e-005
1.598554525916109e+000	8.015627e-005
1.598564525916109e+000	8.086975e-005
1.598574525916109e+000	8.158659e-005
1.598604525916109e+000	8.375712e-005
1.598660240201824e+000	8.786835e-005
1.598715954487538e+000	9.207965e-005
1.598771668773253e+000	9.638965e-005
1.598827383058968e+000	1.007969e-004
1.598883097344682e+000	1.052997e-004
1.598938811630397e+000	1.098965e-004
1.598994525916112e+000	1.145854e-004
1.599084525916112e+000	1.223424e-004
1.599125954487541e+000	1.259881e-004
1.599167383058970e+000	1.296778e-004
1.599208811630399e+000	1.334106e-004
1.599250240201828e+000	1.371855e-004
1.599291668773256e+000	1.410016e-004
1.599333097344685e+000	1.448579e-004
1.599374525916114e+000	1.487533e-004
1.599385954487543e+000	1.498341e-004
1.599397383058971e+000	1.509177e-004
1.599408811630400e+000	1.520040e-004
1.599420240201829e+000	1.530930e-004
1.599431668773257e+000	1.541846e-004
1.599443097344686e+000	1.552789e-004
1.599454525916115e+000	1.563757e-004
1.599464525916115e+000	1.573376e-004
1.599474525916115e+000	1.583014e-004
1.599484525916115e+000	1.592671e-004
1.599494525916115e+000	1.602347e-004
1.599504525916115e+000	1.612041e-004
1.599514525916115e+000	1.621754e-004
1.599524525916115e+000	1.631485e-004
1.599534525916115e+000	1.641234e-004
1.599544525916115e+000	1.651001e-004
1.599554525916115e+000	1.660785e-004
1.599564525916115e+000	1.670587e-004
1.599574525916115e+000	1.680405e-004
1.599584525916115e+000	1.690241e-004
1.599594525916116e+000	1.700092e-004
1.599604525916116e+000	1.709960e-004
1.599614525916116e+000	1.719844e-004
1.599624525916116e+000	1.729744e-004
1.599634525916116e+000	1.739659e-004
1.599644525916116e+000	1.749589e-004
1.599654525916116e+000	1.759535e-004
1.599674525916116e+000	1.779469e-004
1.599694525916116e+000	1.799460e-004
1.599714525916116e+000	1.819506e-004
1.599744525916117e+000	1.849674e-004
1.599774525916117e+000	1.879952e-004
1.599804525916117e+000	1.910334e-004
1.599831956804982e+000	1.938205e-004
1.599859387693848e+000	1.966145e-004
1.599886818582713e+000	1.994150e-004
1.599914249471579e+000	2.022218e-004
1.599941680360444e+000	2.050343e-004
1.599969111249309e+000	2.078522e-004
1.599996542138175e+000	2.106751e-004
1.600000574582288e+000	2.110903e-004
1.600001306702751e+000	2.111656e-004
1.600001557407653e+000	2.111914e-004
1.600001667474148e+000	2.112027e-004
1.600001756229630e+000	2.112118e-004
1.600001867751872e+000	2.112232e-004
1.600001992612884e+000	2.112360e-004
1.600002182993113e+000	2.112555e-004
1.600002424185502e+000	2.112801e-004
1.600002712121900e+000	2.113095e-004
1.600002982488927e+000	2.113371e-004
1.600003320810934e+000	2.113717e-004
1.600003697184429e+000	2.114101e-004
1.600004182501779e+000	2.114597e-004
1.600004728710494e+000	2.115156e-004
1.600005345149192e+000	2.115787e-004
1.600006003753745e+000	2.116462e-004
1.600006706434083e+000	2.117183e-004
1.600007467667773e+000	2.117964e-004
1.600008368683320e+000	2.118890e-004
1.600009580875193e+000	2.120135e-004
1.600010877466285e+000	2.121469e-004
1.600012048413319e+000	2.122674e-004
1.600013465559516e+000	2.124134e-004
1.600015047175312e+000	2.125765e-004
1.600017236043081e+000	2.128021e-004
1.600022362215471e+000	2.133309e-004
1.600025952579414e+000	2.137013e-004
1.600031113281804e+000	2.142336e-004
1.600037722940460e+000	2.149156e-004
1.600045045327271e+000	2.156712e-004
1.600053081036583e+000	2.165005e-004
1.600062609737387e+000	2.174843e-004
1.600072609737387e+000	2.185169e-004
1.600082609737388e+000	2.195497e-004
1.600092609737388e+000	2.205828e-004
1.600102609737388e+000	2.216160e-004
1.600112609737388e+000	2.226494e-004
1.600117180589277e+000	2.231214e-004
1.600119131779261e+000	2.233229e-004
1.600120655655095e+000	2.234803e-004
1.600121820963600e+000	2.236006e-004
1.600122976218162e+000	2.237198e-004
1.600123923710950e+000	2.238176e-004
1.600125013284012e+000	2.239301e-004
1.600126038779565e+000	2.240359e-004
1.600127358892849e+000	2.241723e-004
1.600128732619571e+000	2.243143e-004
1.600131480073016e+000	2.245983e-004
1.600133957315294e+000	2.248544e-004
1.600142189369872e+000	2.257056e-004
1.600159409994193e+000	2.274865e-004
1.600169409994193e+000	2.285205e-004
1.600189409994193e+000	2.305884e-004
1.600209409994193e+000	2.326558e-004
1.600229409994193e+000	2.347226e-004
1.600259409994193e+000	2.378210e-004
1.600289409994194e+000	2.409164e-004
1.600319409994194e+000	2.440079e-004
1.600345124279908e+000	2.466546e-004
1.600370838565623e+000	2.492966e-004
1.600396552851337e+000	2.519337e-004
1.600422267137052e+000	2.545653e-004
1.600447981422766e+000	2.571912e-004
1.600473695708480e+000	2.598109e-004
1.600499409994195e+000	2.624240e-004
1.600542267137052e+000	2.667636e-004
1.600585124279910e+000	2.710762e-004
1.600627981422767e+000	2.753599e-004
1.600670838565625e+000	2.796129e-004
1.600713695708482e+000	2.838331e-004
1.600756552851339e+000	2.880189e-004
1.600799409994197e+000	2.921681e-004
1.600877981422769e+000	2.996774e-004
1.600956552851341e+000	3.070051e-004
1.601035124279913e+000	3.141390e-004
1.601113695708485e+000	3.210664e-004
1.601192267137057e+000	3.277751e-004
1.601270838565629e+000	3.342523e-004
1.601349409994201e+000	3.404853e-004
1.601505124279916e+000	3.521424e-004
1.601660838565631e+000	3.622925e-004
1.601816552851346e+000	3.708346e-004
1.601972267137062e+000	3.776699e-004
1.602127981422777e+000	3.827017e-004
1.602283695708492e+000	3.858352e-004
1.602439409994208e+000	3.869778e-004
1.602663695708495e+000	3.846630e-004
1.602887981422782e+000	3.761323e-004
1.603112267137069e+000	3.612556e-004
1.603336552851356e+000	3.399575e-004
1.603560838565644e+000	3.122175e-004
1.603785124279931e+000	2.780701e-004
1.604009409994218e+000	2.376045e-004
1.604097981422790e+000	2.196119e-004
1.604186552851362e+000	2.008099e-004
1.604275124279934e+000	1.812329e-004
1.604363695708506e+000	1.609171e-004
1.604452267137078e+000	1.399000e-004
1.604540838565650e+000	1.182206e-004
1.604629409994222e+000	9.591956e-005
1.604673695708508e+000	8.472263e-005
1.604717981422794e+000	7.347855e-005
1.604762267137080e+000	6.219343e-005
1.604806552851366e+000	5.087336e-005
1.604850838565652e+000	3.952442e-005
1.604895124279938e+000	2.815273e-005
1.604939409994224e+000	1.676438e-005
1.604980838565653e+000	5.827592e-006
1.605022267137082e+000	-5.106501e-006
1.605063695708511e+000	-1.603263e-005
1.605105124279940e+000	-2.694551e-005
1.605146552851368e+000	-3.783989e-005
1.605187981422797e+000	-4.871051e-005
1.605229409994226e+000	-5.955210e-005
1.605309409994226e+000	-8.020746e-005
1.605389409994227e+000	-1.004986e-004
1.605469409994228e+000	-1.203920e-004
1.605549409994228e+000	-1.398552e-004
1.605629409994229e+000	-1.588563e-004
1.605709409994229e+000	-1.773641e-004
1.605789409994230e+000	-1.953484e-004
1.605870838565659e+000	-2.128797e-004
1.605952267137088e+000	-2.296221e-004
1.606033695708517e+000	-2.455563e-004
1.606115124279946e+000	-2.606646e-004
1.606196552851375e+000	-2.749303e-004
1.606277981422804e+000	-2.883385e-004
1.606359409994233e+000	-3.008752e-004
1.606562267137092e+000	-3.278138e-004
1.606765124279950e+000	-3.496656e-004
1.606967981422809e+000	-3.664674e-004
1.607170838565667e+000	-3.782851e-004
1.607373695708526e+000	-3.852131e-004
1.607576552851384e+000	-3.873747e-004
1.607779409994243e+000	-3.849223e-004
1.607943695708529e+000	-3.804531e-004
1.608107981422816e+000	-3.740636e-004
1.608272267137103e+000	-3.658680e-004
1.608436552851390e+000	-3.559817e-004
1.608600838565677e+000	-3.445210e-004
1.608765124279963e+000	-3.316032e-004
1.608929409994250e+000	-3.173467e-004
1.609002267137108e+000	-3.108025e-004
1.609075124279966e+000	-3.041072e-004
1.609147981422823e+000	-2.972708e-004
1.609220838565681e+000	-2.903030e-004
1.609293695708538e+000	-2.832134e-004
1.609366552851396e+000	-2.760116e-004
1.609439409994254e+000	-2.687070e-004
1.609469409994254e+000	-2.656827e-004
1.609479409994254e+000	-2.646719e-004
1.609489409994254e+000	-2.636600e-004
1.609509409994254e+000	-2.616324e-004
1.609556552851397e+000	-2.568325e-004
1.609603695708540e+000	-2.520143e-004
1.609650838565683e+000	-2.471800e-004
1.609697981422827e+000	-2.423321e-004
1.609745124279970e+000	-2.374729e-004
1.609792267137113e+000	-2.326048e-004
1.609839409994256e+000	-2.277300e-004
1.609862267137113e+000	-2.253673e-004
1.609885124279971e+000	-2.230054e-004
1.609907981422828e+000	-2.206443e-004
1.609930838565685e+000	-2.182845e-004
1.609953695708543e+000	-2.159260e-004
1.609976552851400e+000	-2.135692e-004
1.609999409994257e+000	-2.112144e-004
1.610000617073772e+000	-2.110896e-004
1.610000994952360e+000	-2.110506e-004
1.610001143686106e+000	-2.110351e-004
1.610001271570600e+000	-2.110219e-004
1.610001414491898e+000	-2.110070e-004
1.610001620002484e+000	-2.109857e-004
1.610001871160173e+000	-2.109595e-004
1.610002440267220e+000	-2.109003e-004
1.610002783759334e+000	-2.108645e-004
1.610003210417615e+000	-2.108201e-004
1.610003737748212e+000	-2.107654e-004
1.610004314486536e+000	-2.107055e-004
1.610004961258968e+000	-2.106385e-004
1.610005637084047e+000	-2.105685e-004
1.610006368828841e+000	-2.104928e-004
1.610007184607141e+000	-2.104085e-004
1.610008287843644e+000	-2.102946e-004
1.610009462736566e+000	-2.101733e-004
1.610010644829952e+000	-2.100515e-004
1.610011896974517e+000	-2.099226e-004
1.610013347331323e+000	-2.097733e-004
1.610015391330959e+000	-2.095632e-004
1.610023097788901e+000	-2.087712e-004
1.610027503679104e+000	-2.083185e-004
1.610033170431395e+000	-2.077363e-004
1.610039617035711e+000	-2.070742e-004
1.610047296127624e+000	-2.062857e-004
1.610055398286033e+000	-2.054541e-004
1.610065398286033e+000	-2.044283e-004
1.610075398286033e+000	-2.034031e-004
1.610085398286033e+000	-2.023786e-004
1.610095398286033e+000	-2.013547e-004
1.610105398286033e+000	-2.003316e-004
1.610115398286034e+000	-1.993093e-004
1.610118182094149e+000	-1.990245e-004
1.610120024292416e+000	-1.988362e-004
1.610121238108649e+000	-1.987120e-004
1.610122623623805e+000	-1.985703e-004
1.610123588451186e+000	-1.984716e-004
1.610124731939120e+000	-1.983546e-004
1.610125769792025e+000	-1.982485e-004
1.610127105418816e+000	-1.981121e-004
1.610128485628620e+000	-1.979711e-004
1.610130960796839e+000	-1.977185e-004
1.610133561724907e+000	-1.974531e-004
1.610148571921982e+000	-1.959231e-004
1.610163582119057e+000	-1.943951e-004
1.610178592316131e+000	-1.928694e-004
1.610193602513206e+000	-1.913459e-004
1.610208612710281e+000	-1.898247e-004
1.610223622907356e+000	-1.883059e-004
1.610238633104431e+000	-1.867895e-004
1.610264347390146e+000	-1.841979e-004
1.610290061675860e+000	-1.816149e-004
1.610315775961575e+000	-1.790409e-004
1.610341490247289e+000	-1.764760e-004
1.610367204533004e+000	-1.739207e-004
1.610392918818718e+000	-1.713753e-004
1.610418633104432e+000	-1.688400e-004
1.610467204533004e+000	-1.640798e-004
1.610515775961576e+000	-1.593633e-004
1.610564347390148e+000	-1.546923e-004
1.610612918818719e+000	-1.500688e-004
1.610661490247291e+000	-1.454944e-004
1.610710061675863e+000	-1.409708e-004
1.610758633104435e+000	-1.364997e-004
1.610808633104435e+000	-1.319567e-004
1.610858633104435e+000	-1.274776e-004
1.610908633104436e+000	-1.230642e-004
1.610958633104436e+000	-1.187179e-004
1.611008633104436e+000	-1.144403e-004
1.611058633104437e+000	-1.102327e-004
1.611108633104437e+000	-1.060966e-004
1.611158633104437e+000	-1.020358e-004
1.611208633104438e+000	-9.805214e-005
1.611258633104438e+000	-9.414684e-005
1.611308633104438e+000	-9.032101e-005
1.611358633104439e+000	-8.657570e-005
1.611408633104439e+000	-8.291189e-005
1.611458633104439e+000	-7.933045e-005
1.611508633104440e+000	-7.583382e-005
1.611558633104440e+000	-7.242239e-005
1.611608633104440e+000	-6.909690e-005
1.611658633104441e+000	-6.585800e-005
1.611708633104441e+000	-6.270625e-005
1.611758633104441e+000	-5.964214e-005
1.611808633104441e+000	-5.666605e-005
1.611857204533013e+000	-5.386019e-005
1.611905775961585e+000	-5.113729e-005
1.611954347390157e+000	-4.849760e-005
1.612002918818728e+000	-4.594128e-005
1.612051490247300e+000	-4.346839e-005
1.612100061675872e+000	-4.107895e-005
1.612148633104444e+000	-3.877287e-005
1.612192918818730e+000	-3.674237e-005
1.612237204533016e+000	-3.477907e-005
1.612281490247302e+000	-3.288282e-005
1.612325775961588e+000	-3.105344e-005
1.612370061675874e+000	-2.929068e-005
1.612414347390160e+000	-2.759424e-005
1.612458633104446e+000	-2.596374e-005
1.612494347390160e+000	-2.469565e-005
1.612530061675875e+000	-2.346832e-005
1.612565775961589e+000	-2.228155e-005
1.612601490247304e+000	-2.113510e-005
1.612637204533018e+000	-2.002871e-005
1.612672918818733e+000	-1.896209e-005
1.612708633104447e+000	-1.793494e-005
1.612738633104448e+000	-1.710122e-005
1.612768633104448e+000	-1.629415e-005
1.612788633104448e+000	-1.577074e-005
1.612798633104448e+000	-1.551338e-005
1.612808633104448e+000	-1.525890e-005
1.612818633104448e+000	-1.500728e-005
1.612838633104448e+000	-1.451259e-005
1.612858633104448e+000	-1.402919e-005
1.612888633104449e+000	-1.332500e-005
1.612930061675877e+000	-1.239441e-005
1.612971490247306e+000	-1.150863e-005
1.613012918818735e+000	-1.066706e-005
1.613054347390164e+000	-9.869084e-006
1.613095775961593e+000	-9.114027e-006
1.613137204533022e+000	-8.401170e-006
1.613178633104450e+000	-7.729753e-006
1.613251490247308e+000	-6.648107e-006
1.613324347390166e+000	-5.672693e-006
1.613397204533023e+000	-4.799906e-006
1.613470061675881e+000	-4.025791e-006
1.613542918818739e+000	-3.346041e-006
1.613615775961596e+000	-2.755997e-006
1.613688633104454e+000	-2.250649e-006
1.613740061675883e+000	-1.935290e-006
1.613791490247312e+000	-1.651078e-006
1.613842918818740e+000	-1.396712e-006
1.613894347390170e+000	-1.170831e-006
1.613945775961598e+000	-9.720139e-007
1.613997204533027e+000	-7.987840e-007
1.614048633104456e+000	-6.496053e-007
1.614087204533028e+000	-5.505043e-007
1.614125775961600e+000	-4.614329e-007
1.614164347390171e+000	-3.819354e-007
1.614202918818743e+000	-3.115455e-007
1.614241490247315e+000	-2.497863e-007
1.614280061675886e+000	-1.961707e-007
1.614318633104458e+000	-1.502008e-007
1.614348633104458e+000	-1.186599e-007
1.614378633104458e+000	-9.084394e-008
1.614408633104459e+000	-6.649915e-008
1.614438633104459e+000	-4.538352e-008
1.614458633104459e+000	-3.298592e-008
1.614478633104459e+000	-2.185482e-008
1.614498633104459e+000	-1.192646e-008
1.614508633104459e+000	-7.393917e-009
1.614518633104459e+000	-3.139026e-009
1.614528633104459e+000	8.456404e-010
1.614538633104459e+000	4.567401e-009
1.614548633104459e+000	8.033458e-009
1.614558633104460e+000	1.125090e-008
1.614568633104460e+000	1.422672e-008
1.614578633104460e+000	1.696777e-008
1.614588633104460e+000	1.948083e-008
1.614608633104460e+000	2.384947e-008
1.614628633104460e+000	2.738458e-008
1.614648633104460e+000	3.013639e-008
1.614678633104460e+000	3.290121e-008
1.614708633104460e+000	3.416965e-008
1.614738633104461e+000	3.409185e-008
1.614768633104461e+000	3.281333e-008
1.614798633104461e+000	3.047892e-008
1.614828633104461e+000	2.723732e-008
1.614858633104461e+000	2.324465e-008
1.614892918818747e+000	1.793179e-008
1.614927204533033e+000	1.215612e-008
1.614961490247319e+000	6.102222e-009
1.614995775961605e+000	-4.372327e-011
1.615030061675891e+000	-6.093905e-009
1.615064347390177e+000	-1.185890e-008
1.615098633104463e+000	-1.714768e-008
1.615130061675892e+000	-2.152890e-008
1.615161490247321e+000	-2.526269e-008
1.615192918818749e+000	-2.820436e-008
1.615224347390178e+000	-3.021009e-008
1.615255775961607e+000	-3.113701e-008
1.615287204533036e+000	-3.084317e-008
1.615318633104464e+000	-2.918752e-008
1.615338633104465e+000	-2.726929e-008
1.615358633104465e+000	-2.464978e-008
1.615378633104465e+000	-2.127909e-008
1.615388633104465e+000	-1.929616e-008
1.615398633104465e+000	-1.710621e-008
1.615408633104465e+000	-1.470266e-008
1.615418633104465e+000	-1.207886e-008
1.615428633104465e+000	-9.228061e-009
1.615438633104465e+000	-6.143432e-009
1.615448633104465e+000	-2.818043e-009
1.615458633104465e+000	7.551328e-010
1.615468633104465e+000	4.583221e-009
1.615478633104466e+000	8.673453e-009
1.615498633104466e+000	1.766980e-008
1.615518633104466e+000	2.780421e-008
1.615538633104466e+000	3.913851e-008
1.615568633104466e+000	5.852985e-008
1.615598633104466e+000	8.098862e-008
1.615628633104467e+000	1.067492e-007
1.615665775961610e+000	1.432112e-007
1.615702918818753e+000	1.859510e-007
1.615740061675896e+000	2.353896e-007
1.615777204533039e+000	2.919399e-007
1.615814347390182e+000	3.560074e-007
1.615851490247325e+000	4.279896e-007
1.615888633104468e+000	5.082763e-007
1.615938633104469e+000	6.305923e-007
1.615988633104469e+000	7.732128e-007
1.616038633104469e+000	9.374921e-007
1.616088633104470e+000	1.124737e-006
1.616138633104470e+000	1.336208e-006
1.616188633104470e+000	1.573117e-006
1.616238633104471e+000	1.836629e-006
1.616308633104471e+000	2.254766e-006
1.616378633104471e+000	2.744132e-006
1.616448633104472e+000	3.309140e-006
1.616518633104472e+000	3.953923e-006
1.616588633104473e+000	4.682333e-006
1.616658633104473e+000	5.497939e-006
1.616728633104474e+000	6.404030e-006
1.616838633104474e+000	8.028656e-006
1.616948633104475e+000	9.951735e-006
1.617058633104476e+000	1.218885e-005
1.617168633104477e+000	1.475334e-005
1.617278633104477e+000	1.765629e-005
1.617388633104478e+000	2.090651e-005
1.617498633104479e+000	2.451060e-005
1.617612918818765e+000	2.868363e-005
1.617727204533052e+000	3.330347e-005
1.617841490247338e+000	3.837618e-005
1.617955775961625e+000	4.390525e-005
1.618070061675911e+000	4.989164e-005
1.618184347390198e+000	5.633373e-005
1.618298633104484e+000	6.322737e-005
1.618325775961627e+000	6.493448e-005
1.618352918818770e+000	6.666731e-005
1.618380061675913e+000	6.842577e-005
1.618407204533056e+000	7.020977e-005
1.618434347390199e+000	7.201923e-005
1.618461490247342e+000	7.385403e-005
1.618488633104485e+000	7.571406e-005
1.618500061675914e+000	7.650474e-005
1.618511490247343e+000	7.729985e-005
1.618522918818771e+000	7.809938e-005
1.618534347390200e+000	7.890332e-005
1.618545775961628e+000	7.971166e-005
1.618557204533057e+000	8.052439e-005
1.618568633104486e+000	8.134151e-005
1.618598633104486e+000	8.350718e-005
1.618628633104486e+000	8.570286e-005
1.618658633104486e+000	8.792798e-005
1.618688633104487e+000	9.018236e-005
1.618718633104487e+000	9.246577e-005
1.618748633104487e+000	9.477799e-005
1.618778633104487e+000	9.711880e-005
1.618808633104487e+000	9.948794e-005
1.618878633104488e+000	1.051271e-004
1.618948633104488e+000	1.109096e-004
1.619018633104489e+000	1.168319e-004
1.619088633104489e+000	1.228903e-004
1.619158633104490e+000	1.290806e-004
1.619228633104490e+000	1.353985e-004
1.619298633104491e+000	1.418395e-004
1.619317204533062e+000	1.435665e-004
1.619335775961634e+000	1.453011e-004
1.619354347390205e+000	1.470432e-004
1.619372918818777e+000	1.487928e-004
1.619391490247348e+000	1.505498e-004
1.619410061675920e+000	1.523141e-004
1.619428633104491e+000	1.540855e-004
1.619448633104492e+000	1.560009e-004
1.619458633104492e+000	1.569615e-004
1.619468633104492e+000	1.579241e-004
1.619478633104492e+000	1.588886e-004
1.619488633104492e+000	1.598550e-004
1.619498633104492e+000	1.608232e-004
1.619508633104492e+000	1.617934e-004
1.619518633104492e+000	1.627653e-004
1.619528633104492e+000	1.637391e-004
1.619538633104492e+000	1.647146e-004
1.619548633104492e+000	1.656919e-004
1.619558633104492e+000	1.666709e-004
1.619568633104492e+000	1.676516e-004
1.619578633104492e+000	1.686340e-004
1.619588633104492e+000	1.696181e-004
1.619598633104493e+000	1.706038e-004
1.619608633104493e+000	1.715911e-004
1.619618633104493e+000	1.725800e-004
1.619628633104493e+000	1.735704e-004
1.619638633104493e+000	1.745624e-004
1.619648633104493e+000	1.755559e-004
1.619658633104493e+000	1.765508e-004
1.619678633104493e+000	1.785451e-004
1.619698633104493e+000	1.805450e-004
1.619718633104493e+000	1.825503e-004
1.619748633104494e+000	1.855679e-004
1.619778633104494e+000	1.885965e-004
1.619808633104494e+000	1.916353e-004
1.619835775961637e+000	1.943934e-004
1.619862918818780e+000	1.971582e-004
1.619890061675923e+000	1.999294e-004
1.619917204533066e+000	2.027066e-004
1.619944347390209e+000	2.054893e-004
1.619971490247352e+000	2.082772e-004
1.619998633104495e+000	2.110699e-004
1.620000160496004e+000	2.112268e-004
1.620000589181378e+000	2.112708e-004
1.620000762349150e+000	2.112886e-004
1.620000857203499e+000	2.112983e-004
1.620000949889964e+000	2.113078e-004
1.620001066988883e+000	2.113198e-004
1.620001195037643e+000	2.113329e-004
1.620001346616277e+000	2.113484e-004
1.620001586909904e+000	2.113729e-004
1.620001841931737e+000	2.113990e-004
1.620002123089946e+000	2.114276e-004
1.620002420204914e+000	2.114579e-004
1.620002788435549e+000	2.114954e-004
1.620003201343676e+000	2.115376e-004
1.620003737467248e+000	2.115923e-004
1.620004305397649e+000	2.116504e-004
1.620004956452968e+000	2.117170e-004
1.620005627306100e+000	2.117858e-004
1.620006361428769e+000	2.118610e-004
1.620007172841978e+000	2.119442e-004
1.620008273902490e+000	2.120573e-004
1.620009342639964e+000	2.121671e-004
